ratio_pct,rep,approach,abs_residual
10,desc,llm_cls,1.6616721510478571
10,desc,llm_cls,0.09740777411878643
10,desc,llm_cls,2.752218642051115
10,desc,llm_cls,0.35002580518446047
10,desc,llm_cls,2.7792607152587383
10,desc,llm_cls,1.502204969319311
10,desc,llm_cls,1.9651587167052402
10,desc,llm_cls,1.8463455249835556
10,desc,llm_cls,1.5736355370085837
10,desc,llm_cls,2.7292232418450455
10,desc,llm_cls,0.8035219168269876
10,desc,llm_cls,1.1349089887371147
10,desc,llm_cls,1.1259388050167551
10,desc,llm_cls,0.314644098674842
10,desc,llm_cls,2.3337693033051474
10,desc,llm_cls,0.7091118165118591
10,desc,llm_cls,3.0898037094856603
10,desc,llm_cls,2.792599355688381
10,desc,llm_cls,1.240881834265841
10,desc,llm_cls,1.5648711525164396
10,desc,llm_cls,4.574132251301476
10,desc,llm_cls,1.7466309138582494
10,desc,llm_cls,1.6116676748661218
10,desc,llm_cls,3.0278218055394923
10,desc,llm_cls,1.3444367581341923
10,desc,llm_cls,0.1981747779538754
10,desc,llm_cls,2.54714847299632
10,desc,llm_cls,0.16226046644283976
10,desc,llm_cls,2.368314669030397
10,desc,llm_cls,3.7620787580267208
10,desc,llm_cls,1.2392007639521503
10,desc,llm_cls,4.2515748750837865
10,desc,llm_cls,0.4554632196443027
10,desc,llm_cls,1.5736831262799096
10,desc,llm_cls,1.9029665255039023
10,desc,llm_cls,0.07125522826634079
10,desc,llm_mol_cls,0.8369425520586757
10,desc,llm_mol_cls,5.277482016809178
10,desc,llm_mol_cls,2.7336386663158354
10,desc,llm_mol_cls,1.700775758852977
10,desc,llm_mol_cls,1.064206018665983
10,desc,llm_mol_cls,2.0190880652072165
10,desc,llm_mol_cls,0.6446298890387165
10,desc,llm_mol_cls,1.5128310902715576
10,desc,llm_mol_cls,1.0723261432767397
10,desc,llm_mol_cls,2.057502246938853
10,desc,llm_mol_cls,1.0689573499564053
10,desc,llm_mol_cls,0.8532107917668963
10,desc,llm_mol_cls,1.2340398343692964
10,desc,llm_mol_cls,0.5991665845540384
10,desc,llm_mol_cls,1.9694208013740315
10,desc,llm_mol_cls,4.881581731181516
10,desc,llm_mol_cls,4.102839359279028
10,desc,llm_mol_cls,0.3114326072439244
10,desc,llm_mol_cls,3.615039850985517
10,desc,llm_mol_cls,1.6630565372134516
10,desc,llm_mol_cls,0.4969657641066769
10,desc,llm_mol_cls,5.793063782959679
10,desc,llm_mol_cls,2.5377305087492044
10,desc,llm_mol_cls,0.25664566666762134
10,desc,llm_mol_cls,0.9187267026785146
10,desc,llm_mol_cls,0.7795261907814277
10,desc,llm_mol_cls,0.26787578754938757
10,desc,llm_mol_cls,4.169779619445153
10,desc,llm_mol_cls,0.4096524111637976
10,desc,llm_mol_cls,0.9115092599007486
10,desc,llm_mol_cls,2.0675499067944907
10,desc,llm_mol_cls,0.6151011446329342
10,desc,llm_mol_cls,1.0993781646640226
10,desc,llm_mol_cls,0.2985306739806788
10,desc,llm_mol_cls,3.9868196737555075
10,desc,llm_mol_cls,0.3891284408841509
10,desc,llm_mol_cls,0.4678153326332879
10,desc,llm_mol_cls,1.618081359009918
10,desc,llm_mol_cls,0.4005694652847871
10,desc,llm_mol_cls,4.398944418701168
10,desc,llm_mol_cls,1.8384173379575288
10,desc,llm_mol_cls,2.402186617533269
10,desc,llm_mol_cls,3.9291287242643467
10,desc,llm_mol_cls,1.5522616146585841
10,desc,llm_mol_cls,0.4777441361898662
10,desc,llm_mol_cls,3.6356240489499463
10,desc,llm_mol_cls,2.6860331662003487
10,desc,llm_mol_cls,1.883588345018155
10,desc,llm_mol_cls,2.4868352985465005
10,desc,llm_mol_cls,3.6810181748256907
10,desc,llm_mol_cls,0.3681603482060094
10,desc,llm_mol_cls,1.448637401592768
10,desc,llm_mol_cls,0.5332425276133543
10,desc,llm_mol_cls,1.011160132046328
10,desc,llm_mol_cls,2.8078963813157225
10,desc,llm_mol_cls,1.3221424440650331
10,desc,llm_mol_cls,3.3949268382882862
10,desc,llm_mol_cls,1.1843897753592039
10,desc,llm_mol_cls,0.6073414143693956
10,desc,llm_mol_cls,1.1264387960930364
10,desc,llm_mol_cls,0.6537860623533653
10,emb,baseline,0.5935601367959524
10,emb,baseline,5.094151771567045
10,emb,baseline,0.7175121787491179
10,emb,baseline,1.4311303085385685
10,emb,baseline,0.8592685108613458
10,emb,baseline,2.6442516834761287
10,emb,baseline,1.0515395142454027
10,emb,baseline,1.8732110744431272
10,emb,baseline,1.895666276614754
10,emb,baseline,1.051529680799879
10,emb,baseline,1.0402461562691037
10,emb,baseline,0.5960328479108661
10,emb,baseline,0.08221092317210488
10,emb,baseline,1.398391575826044
10,emb,baseline,2.0761137254080353
10,emb,baseline,4.393662589452554
10,emb,baseline,3.735599159886516
10,emb,baseline,0.3147473599861379
10,emb,baseline,2.913088525311515
10,emb,baseline,1.1091484279938677
10,emb,baseline,0.6382084880550574
10,emb,baseline,3.8548150720148127
10,emb,baseline,2.128941581575031
10,emb,baseline,1.208139883191821
