can,y,task,scaffold
Cc1c(C(C)(C)C)cc(CN2C(=O)/C(=N\NC(=O)C[n+]3ccccc3)c3ccccc32)cc1C(C)(C)C.[Cl-],5.882643049361842,reg,O=C(C[n+]1ccccc1)NN=C1C(=O)N(Cc2ccccc2)c2ccccc21
Cc1ccc2c(c1)/C(=N/NC(=O)C[n+]1ccccc1)C(=O)N2Cc1cc(C(C)(C)C)c(C)c(C(C)(C)C)c1.[Cl-],7.832890014164741,reg,O=C(C[n+]1ccccc1)NN=C1C(=O)N(Cc2ccccc2)c2ccccc21
CCc1ccc2c(c1)/C(=N/NC(=O)C[n+]1ccccc1)C(=O)N2Cc1cc(C(C)(C)C)c(C)c(C(C)(C)C)c1.[Cl-],7.794415866350106,reg,O=C(C[n+]1ccccc1)NN=C1C(=O)N(Cc2ccccc2)c2ccccc21
Cc1c(C(C)(C)C)cc(CN2C(=O)/C(=N\NC(=O)C[n+]3ccccc3)c3cc(F)ccc32)cc1C(C)(C)C.[Cl-],7.820178962415188,reg,O=C(C[n+]1ccccc1)NN=C1C(=O)N(Cc2ccccc2)c2ccccc21
Cc1c(C(C)(C)C)cc(CN2C(=O)/C(=N\NC(=O)C[n+]3ccccc3)c3ccc(Br)cc32)cc1C(C)(C)C.[Cl-],6.672425341971495,reg,O=C(C[n+]1ccccc1)NN=C1C(=O)N(Cc2ccccc2)c2ccccc21
CCCCCCCCCCOC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],11.44143990525834,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCOC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],11.400612641081999,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCCCOC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],12.44086916761087,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCNC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],7.170926525287385,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCNC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],7.700439718141092,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCCCNC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],8.329123596291566,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCCCC(C(=O)OCC)[N+](C)(C)C.[Br-],5.563768278452033,reg,acyclic
CCCCCCCCCCOC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],10.44201041720832,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCOC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],12.40058595884819,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCCCOC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],12.44086916761087,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCNC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],2.4329594072761065,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCNC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],3.37851162325373,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCCCNC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],6.329123596291566,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCCCC(C(=O)OCC)[N+](C)(C)C.[Br-],2.232660756790275,reg,acyclic
CCCCCCCCCCOC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],10.44201041720832,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCOC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],10.399918742571423,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCCCOC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],11.44086916761087,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCNC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],2.4329594072761065,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCNC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],3.37851162325373,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCCCNC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],5.329123596291566,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCCCCCC(C(=O)OCC)[N+](C)(C)C.[Br-],0.925999418556223,reg,acyclic
CCC[n+]1cccc(C(=O)NN=Cc2ccc(Cl)c(Cl)c2)c1.[Br-],7.9052733756181865,reg,O=C(NN=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\c2c(Cl)cccc2Cl)c1.[Br-],7.9052733756181865,reg,O=C(NN=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\c2ccc(N(C)C)cc2)c1.[Br-],8.997461245151738,reg,O=C(NN=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\c2ccc(OC)c(O)c2)c1.[Br-],8.986604003849758,reg,O=C(NN=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\c2cccc(O)c2)c1.[Br-],9.10088303773215,reg,O=C(NN=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\C=C\c2ccccc2)c1.[Br-],9.061658616961658,reg,O=C(NN=CC=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\C=C\c2ccccc2OC)c1.[Br-],7.95032953431456,reg,O=C(NN=CC=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\c2ccc(Cl)cc2)c1.[Br-],9.029611851838396,reg,O=C(NN=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)NN=Cc2ccc(Cl)c(Cl)c2)c1.[Br-],8.905273375618187,reg,O=C(NN=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\c2c(Cl)cccc2Cl)c1.[Br-],7.9052733756181865,reg,O=C(NN=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\c2ccc(N(C)C)cc2)c1.[Br-],8.997461245151738,reg,O=C(NN=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\c2ccc(OC)c(O)c2)c1.[Br-],9.308532098737121,reg,O=C(NN=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\c2cccc(O)c2)c1.[Br-],9.10088303773215,reg,O=C(NN=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\C=C\c2ccccc2)c1.[Br-],8.061658616961658,reg,O=C(NN=CC=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\C=C\c2ccccc2OC)c1.[Br-],7.95032953431456,reg,O=C(NN=CC=Cc1ccccc1)c1ccc[nH+]c1
CCC[n+]1cccc(C(=O)N/N=C\c2ccc(Cl)cc2)c1.[Br-],9.029611851838396,reg,O=C(NN=Cc1ccccc1)c1ccc[nH+]c1
C[N+](CCO)(CCCO)CCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],7.6657923859671175,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],5.585861175617484,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],5.510126967464368,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],4.438170913222689,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],6.526262205780898,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],5.453516937504886,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],5.3842643110980655,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],3.3181842579823217,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],6.558233023639784,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],5.483898979886435,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],4.413208014400952,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],3.34581965726388,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCO)CCCCCCSc1nc2ccccc2o1.[Br-],7.850045186373965,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCSc1nc2ccccc2o1,7.033866785072758,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCSc1nc2ccccc2o1.[Br-],5.674416480376779,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCCCSc1nc2ccccc2o1.[Br-],4.594019138377251,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCSc1nc2ccccc2s1.[Br-],6.797527361453506,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCSc1nc2ccccc2s1.[Br-],5.710180829241172,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCSc1nc2ccccc2s1.[Br-],4.6278220627331885,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCCCSc1nc2ccccc2s1.[Br-],3.5499120671516247,reg,c1ccc2scnc2c1
Cc1nnc(SCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],7.92176094185232,reg,c1nnco1
Cc1nnc(SCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],6.826812582361918,reg,c1nnco1
Cc1nnc(SCCCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],5.737729078007245,reg,c1nnco1
Cc1nnc(SCCCCCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],4.653827855193539,reg,c1nnco1
C[N+](CCO)(CCCO)CCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],6.665792385967118,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],4.5858611756174845,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],4.510126967464368,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],4.438170913222689,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],6.526262205780898,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],4.453516937504886,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],4.3842643110980655,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],3.3181842579823217,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],5.558233023639784,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],4.483898979886435,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],4.413208014400952,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],3.34581965726388,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCO)CCCCCCSc1nc2ccccc2o1.[Br-],6.850045186373965,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCSc1nc2ccccc2o1,6.033866785072757,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCSc1nc2ccccc2o1.[Br-],5.674416480376779,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCCCSc1nc2ccccc2o1.[Br-],4.594019138377251,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCSc1nc2ccccc2s1.[Br-],10.133810749317938,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCSc1nc2ccccc2s1.[Br-],5.710180829241172,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCSc1nc2ccccc2s1.[Br-],5.6278220627331885,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCCCSc1nc2ccccc2s1.[Br-],4.549912067151625,reg,c1ccc2scnc2c1
Cc1nnc(SCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],6.92176094185232,reg,c1nnco1
Cc1nnc(SCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],6.826812582361918,reg,c1nnco1
Cc1nnc(SCCCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],5.737729078007245,reg,c1nnco1
Cc1nnc(SCCCCCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],4.653827855193539,reg,c1nnco1
C[N+](CCO)(CCCO)CCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],5.665792385967118,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],4.5858611756174845,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],3.5101269674643683,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],3.438170913222689,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],5.526262205780898,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],4.453516937504886,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],3.3842643110980664,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],2.3181842579823217,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],4.558233023639784,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],3.483898979886434,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],2.413208014400952,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],1.3435094965766796,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCO)CCCCCCSc1nc2ccccc2o1.[Br-],5.850045186373965,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCSc1nc2ccccc2o1,5.033866785072757,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCSc1nc2ccccc2o1.[Br-],3.6744164803767787,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCCCSc1nc2ccccc2o1.[Br-],3.5940191383772504,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCSc1nc2ccccc2s1.[Br-],4.797527361453506,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCSc1nc2ccccc2s1.[Br-],4.710180829241172,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCSc1nc2ccccc2s1.[Br-],3.627822062733188,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCCCSc1nc2ccccc2s1.[Br-],1.547601906464423,reg,c1ccc2scnc2c1
Cc1nnc(SCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],6.92176094185232,reg,c1nnco1
Cc1nnc(SCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],5.826812582361918,reg,c1nnco1
Cc1nnc(SCCCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],3.737729078007244,reg,c1nnco1
Cc1nnc(SCCCCCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],3.6538278551935384,reg,c1nnco1
C[N+](CCO)(CCCO)CCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],7.6657923859671175,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],5.585861175617484,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],5.510126967464368,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],5.438170913222689,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],6.526262205780898,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],5.453516937504886,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],5.3842643110980655,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],5.318184257982322,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],6.558233023639784,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],5.483898979886435,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],5.4132080144009525,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],4.34581965726388,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCO)CCCCCCSc1nc2ccccc2o1.[Br-],7.850045186373965,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCSc1nc2ccccc2o1,7.033866785072758,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCSc1nc2ccccc2o1.[Br-],6.674416480376779,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCCCSc1nc2ccccc2o1.[Br-],5.594019138377251,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCSc1nc2ccccc2s1.[Br-],6.797527361453506,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCSc1nc2ccccc2s1.[Br-],6.710180829241173,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCSc1nc2ccccc2s1.[Br-],5.6278220627331885,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCCCSc1nc2ccccc2s1.[Br-],5.549912067151624,reg,c1ccc2scnc2c1
Cc1nnc(SCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],7.92176094185232,reg,c1nnco1
Cc1nnc(SCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],6.826812582361918,reg,c1nnco1
Cc1nnc(SCCCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],6.737729078007245,reg,c1nnco1
Cc1nnc(SCCCCCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],5.653827855193538,reg,c1nnco1
C[N+](CCO)(CCCO)CCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],7.6657923859671175,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],6.585861175617484,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],6.510126967464368,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],6.438170913222689,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],7.526262205780899,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],6.453516937504886,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],6.3842643110980655,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],6.318184257982322,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],6.558233023639784,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],6.483898979886435,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],6.4132080144009525,reg,c1ccc(-c2nnco2)cc1
CC(C)(C)c1ccc(-c2nnc(SCCCCCCCCCCCC[N+](C)(CCO)CCCO)o2)cc1.[Br-],5.34581965726388,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCO)CCCCCCSc1nc2ccccc2o1.[Br-],7.850045186373965,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCSc1nc2ccccc2o1,7.033866785072758,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCSc1nc2ccccc2o1.[Br-],6.674416480376779,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCCCSc1nc2ccccc2o1.[Br-],5.594019138377251,reg,c1ccc2ocnc2c1
C[N+](CCO)(CCO)CCCCCCSc1nc2ccccc2s1.[Br-],7.797527361453506,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCSc1nc2ccccc2s1.[Br-],6.710180829241173,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCSc1nc2ccccc2s1.[Br-],5.6278220627331885,reg,c1ccc2scnc2c1
C[N+](CCO)(CCO)CCCCCCCCCCCCSc1nc2ccccc2s1.[Br-],5.549912067151624,reg,c1ccc2scnc2c1
Cc1nnc(SCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],8.92176094185232,reg,c1nnco1
Cc1nnc(SCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],7.826812582361918,reg,c1nnco1
Cc1nnc(SCCCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],6.737729078007245,reg,c1nnco1
Cc1nnc(SCCCCCCCCCCCC[N+](C)(CCO)CCCO)o1.[Br-],6.653827855193539,reg,c1nnco1
C[N+](CCO)(CCCO)CCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],7.6657923859671175,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],6.585861175617484,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],6.510126967464368,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCCCSc1nnc(-c2ccc(F)cc2)o1.[Br-],5.438170913222689,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],7.526262205780899,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],6.453516937504886,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],5.3842643110980655,reg,c1ccc(-c2nnco2)cc1
C[N+](CCO)(CCCO)CCCCCCCCCCCCSc1nnc(-c2ccc(C(F)(F)F)cc2)o1.[Br-],5.318184257982322,reg,c1ccc(-c2nnco2)cc1
